TIC m_TIC RAJ2000 DEJ2000 Tmag BJD0 Per Morph Sectors Transit_Times tpeak
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1496.4323795 1496.4323795
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1497.2580512 1497.2580512
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1498.0837228999999 1498.0837228999999
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1498.9093945999998 1498.9093945999998
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1499.7350663 1499.7350663
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1500.560738 1500.560738
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1501.3864096999998 1501.3864096999998
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1502.2120814 1502.2120814
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1503.0377531 1503.0377531
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1503.8634247999998 1503.8634247999998
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1504.6890965 1504.6890965
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1505.5147682 1505.5147682
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1506.3404398999999 1506.3404398999999
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1507.1661116 1507.1661116
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1507.9917833 1507.9917833
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1508.8174549999999 1508.8174549999999
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1509.6431266999998 1509.6431266999998
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1510.4687984 1510.4687984
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1511.2944701 1511.2944701
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1512.1201417999998 1512.1201417999998
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1512.9458135 1512.9458135
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1513.7714852 1513.7714852
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1514.5971568999998 1514.5971568999998
124712820 1 104.7646407370 -11.7274600073 12.186 1492.304021 0.8256717 0.325 7.0 1515.4228286 1515.4228286
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1492.304368 1492.304368
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1493.130026 1493.130026
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1493.955684 1493.955684
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1494.781342 1494.781342
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1495.607 1495.607
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1496.4326580000002 1496.4326580000002
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1497.2583160000001 1497.2583160000001
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1498.0839740000001 1498.0839740000001
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1498.909632 1498.909632
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1499.73529 1499.73529
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1500.560948 1500.560948
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1501.386606 1501.386606
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1502.212264 1502.212264
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1503.037922 1503.037922
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1503.86358 1503.86358
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1504.6892380000002 1504.6892380000002
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1505.5148960000001 1505.5148960000001
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1506.340554 1506.340554
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1507.166212 1507.166212
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1507.99187 1507.99187
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1508.817528 1508.817528
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1509.643186 1509.643186
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1510.468844 1510.468844
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1511.294502 1511.294502
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1512.1201600000002 1512.1201600000002
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1512.9458180000001 1512.9458180000001
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1513.7714760000001 1513.7714760000001
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1514.597134 1514.597134
124712813 1 104.7675143730 -11.7252579166 13.495 1492.304368 0.825658 0.381 7.0 1515.422792 1515.422792
319558164 1 100.6087646875 -52.4919734726 12.299 1500.463701 8.9798845 0.115 7.0 1500.463701 1500.463701
319558164 1 100.6087646875 -52.4919734726 12.299 1500.463701 8.9798845 0.115 7.0 1509.4435855 1509.4435855
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1493.387215 1493.387215
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1495.618516 1495.618516
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1497.849817 1497.849817
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1500.081118 1500.081118
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1502.3124189999999 1502.3124189999999
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1504.54372 1504.54372
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1506.775021 1506.775021
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1509.006322 1509.006322
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1511.237623 1511.237623
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1513.468924 1513.468924
27654882 1 123.7097535325 +12.0604399323 9.852 1493.387215 2.231301 0.479 7.0 1515.700225 1515.700225
455178154 1 124.6979053233 +00.2835036823 9.045 1496.344761 8.2894768 0.459 7.0 1496.344761 1496.344761
455178154 1 124.6979053233 +00.2835036823 9.045 1496.344761 8.2894768 0.459 7.0 1504.6342378000002 1504.6342378000002
455178154 1 124.6979053233 +00.2835036823 9.045 1496.344761 8.2894768 0.459 7.0 1512.9237146 1512.9237146
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1493.670699 1493.670699
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1495.9257478 1495.9257478
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1498.1807966000001 1498.1807966000001
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1500.4358454 1500.4358454
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1502.6908942 1502.6908942
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1504.945943 1504.945943
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1507.2009918 1507.2009918
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1509.4560406 1509.4560406
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1511.7110894 1511.7110894
132448273 1 119.6250869615 -40.5120402055 10.956 1493.670699 2.2550488 0.273 7.0 1513.9661382 1513.9661382
296184440 1 109.2826597260 -15.5120531219 15.452 1494.003267 3.7441905 0.363 7.0 1494.003267 1494.003267
296184440 1 109.2826597260 -15.5120531219 15.452 1494.003267 3.7441905 0.363 7.0 1497.7474575 1497.7474575
296184440 1 109.2826597260 -15.5120531219 15.452 1494.003267 3.7441905 0.363 7.0 1501.491648 1501.491648
296184440 1 109.2826597260 -15.5120531219 15.452 1494.003267 3.7441905 0.363 7.0 1505.2358385 1505.2358385
296184440 1 109.2826597260 -15.5120531219 15.452 1494.003267 3.7441905 0.363 7.0 1508.980029 1508.980029
296184440 1 109.2826597260 -15.5120531219 15.452 1494.003267 3.7441905 0.363 7.0 1512.7242195000001 1512.7242195000001
114547549 1 114.5590469021 -31.9558763230 13.895 1494.200909 3.8679801 0.524 7.0 1494.200909 1494.200909
114547549 1 114.5590469021 -31.9558763230 13.895 1494.200909 3.8679801 0.524 7.0 1498.0688891 1498.0688891
114547549 1 114.5590469021 -31.9558763230 13.895 1494.200909 3.8679801 0.524 7.0 1501.9368691999998 1501.9368691999998
114547549 1 114.5590469021 -31.9558763230 13.895 1494.200909 3.8679801 0.524 7.0 1505.8048493 1505.8048493
114547549 1 114.5590469021 -31.9558763230 13.895 1494.200909 3.8679801 0.524 7.0 1509.6728294 1509.6728294
114547549 1 114.5590469021 -31.9558763230 13.895 1494.200909 3.8679801 0.524 7.0 1513.5408094999998 1513.5408094999998
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1492.277544 1492.277544
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1493.1796291 1493.1796291
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1494.0817142 1494.0817142
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1494.9837993 1494.9837993
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1495.8858844000001 1495.8858844000001
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1496.7879695000001 1496.7879695000001
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1497.6900546 1497.6900546
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1498.5921397 1498.5921397
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1499.4942248 1499.4942248
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1500.3963099 1500.3963099
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1501.298395 1501.298395
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1502.2004801 1502.2004801
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1503.1025652 1503.1025652
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1504.0046503 1504.0046503
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1504.9067354000001 1504.9067354000001
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1505.8088205000001 1505.8088205000001
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1506.7109056 1506.7109056
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1507.6129907 1507.6129907
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1508.5150758 1508.5150758
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1509.4171609 1509.4171609
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1510.319246 1510.319246
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1511.2213311 1511.2213311
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1512.1234162 1512.1234162
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1513.0255013 1513.0255013
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1513.9275864 1513.9275864
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1514.8296715000001 1514.8296715000001
11070365 1 122.2249999034 -18.4110040600 14.406 1492.277544 0.9020851 0.560 7.0 1515.7317566 1515.7317566
259070502 1 113.4498598378 -14.5239012447 2.894 1492.246511 11.2008349 0.250 7.0 1492.246511 1492.246511
259070502 1 113.4498598378 -14.5239012447 2.894 1492.246511 11.2008349 0.250 7.0 1503.4473459 1503.4473459
259070502 1 113.4498598378 -14.5239012447 2.894 1492.246511 11.2008349 0.250 7.0 1514.6481808 1514.6481808
19193162 1 123.7982557439 -06.3150231583 8.879 1491.942796 5.6916577 0.384 7.0 1491.942796 1491.942796
19193162 1 123.7982557439 -06.3150231583 8.879 1491.942796 5.6916577 0.384 7.0 1497.6344537 1497.6344537
19193162 1 123.7982557439 -06.3150231583 8.879 1491.942796 5.6916577 0.384 7.0 1503.3261114 1503.3261114
19193162 1 123.7982557439 -06.3150231583 8.879 1491.942796 5.6916577 0.384 7.0 1509.0177691000001 1509.0177691000001
19193162 1 123.7982557439 -06.3150231583 8.879 1491.942796 5.6916577 0.384 7.0 1514.7094268 1514.7094268
14709809 1 111.8507226751 +15.6596385381 8.428 1505.500243 9.3910703 0.605 7.0 1505.500243 1505.500243
14709809 1 111.8507226751 +15.6596385381 8.428 1505.500243 9.3910703 0.605 7.0 1514.8913132999999 1514.8913132999999
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1492.0459693 1492.0459693
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1494.0073932 1494.0073932
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1495.9688171 1495.9688171
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1497.930241 1497.930241
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1499.8916649 1499.8916649
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1501.8530888 1501.8530888
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1503.8145127 1503.8145127
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1505.7759366 1505.7759366
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1507.7373605 1507.7373605
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1509.6987844 1509.6987844
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1511.6602083 1511.6602083
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1513.6216322 1513.6216322
165148663 1 091.5755551920 -44.0376428505 11.719 1439.087524 1.9614239 0.590 7.0 1515.5830561 1515.5830561
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1493.5740607999999 1493.5740607999999
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1495.3275265999998 1495.3275265999998
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1497.0809924 1497.0809924
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1498.8344582 1498.8344582
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1500.587924 1500.587924
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1502.3413898 1502.3413898
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1504.0948555999998 1504.0948555999998
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1505.8483213999998 1505.8483213999998
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1507.6017872 1507.6017872
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1509.355253 1509.355253
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1511.1087188 1511.1087188
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1512.8621845999999 1512.8621845999999
173756330 1 112.8755130050 -36.8908410909 8.824 1491.820595 1.7534658 0.535 7.0 1514.6156503999998 1514.6156503999998
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1491.924248 1491.924248
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1492.5437912 1492.5437912
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1493.1633344 1493.1633344
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1493.7828776000001 1493.7828776000001
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1494.4024208 1494.4024208
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1495.021964 1495.021964
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1495.6415072 1495.6415072
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1496.2610504 1496.2610504
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1496.8805936 1496.8805936
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1497.5001368 1497.5001368
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1498.11968 1498.11968
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1498.7392232 1498.7392232
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1499.3587664 1499.3587664
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1499.9783096 1499.9783096
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1500.5978528 1500.5978528
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1501.217396 1501.217396
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1501.8369392 1501.8369392
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1502.4564824000001 1502.4564824000001
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1503.0760256 1503.0760256
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1503.6955688 1503.6955688
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1504.315112 1504.315112
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1504.9346552 1504.9346552
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1505.5541984000001 1505.5541984000001
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1506.1737416 1506.1737416
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1506.7932848 1506.7932848
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1507.412828 1507.412828
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1508.0323712 1508.0323712
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1508.6519144000001 1508.6519144000001
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1509.2714576 1509.2714576
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1509.8910008 1509.8910008
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1510.510544 1510.510544
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1511.1300872 1511.1300872
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1511.7496304000001 1511.7496304000001
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1512.3691736 1512.3691736
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1512.9887168 1512.9887168
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1513.60826 1513.60826
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1514.2278032 1514.2278032
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1514.8473464 1514.8473464
271013213 1 116.2223904003 +08.5624259326 8.528 1491.924248 0.6195432 0.645 7.0 1515.4668896 1515.4668896
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1493.3268059 1493.3268059
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1494.8750828 1494.8750828
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1496.4233597 1496.4233597
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1497.9716366 1497.9716366
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1499.5199135 1499.5199135
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1501.0681903999998 1501.0681903999998
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1502.6164672999998 1502.6164672999998
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1504.1647441999999 1504.1647441999999
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1505.7130210999999 1505.7130210999999
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1507.261298 1507.261298
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1508.8095749 1508.8095749
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1510.3578518 1510.3578518
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1511.9061287 1511.9061287
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1513.4544056 1513.4544056
440788366 1 109.0982754618 +12.4516621771 8.978 1491.778529 1.5482769 0.609 7.0 1515.0026825 1515.0026825
177960771 1 113.0281390945 -05.0534987400 14.102 1501.290879 22.4150065 0.192 7.0 1501.290879 1501.290879
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1492.57183 1492.57183
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1494.8645591000002 1494.8645591000002
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1497.1572882 1497.1572882
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1499.4500173000001 1499.4500173000001
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1501.7427464 1501.7427464
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1504.0354755 1504.0354755
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1506.3282046000002 1506.3282046000002
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1508.6209337 1508.6209337
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1510.9136628 1510.9136628
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1513.2063919000002 1513.2063919000002
66102144 1 114.9002539013 -02.3437289607 11.289 1492.57183 2.2927291 0.541 7.0 1515.499121 1515.499121
18915591 1 118.9130789570 +12.6690372413 9.937 1492.785036 6.9856401 0.434 7.0 1492.785036 1492.785036
18915591 1 118.9130789570 +12.6690372413 9.937 1492.785036 6.9856401 0.434 7.0 1499.7706761 1499.7706761
18915591 1 118.9130789570 +12.6690372413 9.937 1492.785036 6.9856401 0.434 7.0 1506.7563162 1506.7563162
18915591 1 118.9130789570 +12.6690372413 9.937 1492.785036 6.9856401 0.434 7.0 1513.7419563 1513.7419563
319011894 1 112.5082991743 +02.2607916326 10.634 1492.715109 8.2909378 0.334 7.0 1492.715109 1492.715109
319011894 1 112.5082991743 +02.2607916326 10.634 1492.715109 8.2909378 0.334 7.0 1501.0060468 1501.0060468
319011894 1 112.5082991743 +02.2607916326 10.634 1492.715109 8.2909378 0.334 7.0 1509.2969846 1509.2969846
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1493.534591 1493.534591
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1496.2495883000001 1496.2495883000001
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1498.9645856000002 1498.9645856000002
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1501.6795829 1501.6795829
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1504.3945802 1504.3945802
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1507.1095775000001 1507.1095775000001
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1509.8245748000002 1509.8245748000002
306651396 1 107.6649319886 -16.7778960313 14.077 1493.534591 2.7149973 0.440 7.0 1512.5395721 1512.5395721
