TIC tpeak
234412681 1507.4523896597768
129263070 1514.8582898827574
61494673 1510.6692251691427
458448735 1935.8784881890153
284944058 1497.894527181387
128131638 1494.1149289535713
150291774 1504.260819562777
468929166 1494.275058552792
148170457 1507.9092874066253
95565501 1937.2705523125228
119247346 1507.3205451586557
178646439 1508.168474169872
441793062 1939.0829423406399
152488081 1500.228751457427
127983021 1494.1472867658742
72578573 1948.380041327226
243354753 1947.8600959945768
111152199 1514.133189282184
177284607 1505.295423574634
341412103 1492.647031269787
155809125 1493.911322143865
262540973 1511.367542433065
147916455 1497.8516093605206
109449438 1512.7326872279016
67995048 1937.2037374200595
66427828 1505.1144990946423
295739272 1501.6558639232674
219198260 1505.318543645725
749639528 1497.8982852221807
177439230 1500.9704501535857
432062135 1500.9036027583963
156883035 1501.0920351640652
247077700 1504.417153837866
131793604 1496.463203431544
165945387 1935.3545513253594
231407131 1509.0165921971648
280439859 1511.0590440952953
280432320 1500.8848012505284
238667319 1508.9629888313848
125714269 1515.672714636944
38585126 1496.565186837167
232056555 1493.6972097453533
165625650 1932.475245411947
431941990 1510.3507480416388
169712857 1503.6956330205667
287133479 1952.0459472732718
147635788 1506.8136649773974
319283030 1497.4632731450045
121318169 1510.286114557956
55368744 1514.0286839040987
130296870 1509.6576224744645
389663184 1501.6886923256216
409471120 1500.3880709422876
452868344 1497.523921227148
170103811 1494.8308403751491
318558523 1491.6863314464563
66307444 1509.093865967191
88683460 1494.486701418485
23553016 1514.7117982161208
141867005 1505.7764639842026
347137594 1506.8937998200752
155645488 1505.1375467864025
405035581 1502.2021034257227
38763122 1494.66369065258
175388145 1500.4332644430604
129171536 1497.5767192347687
150219924 1507.7036884622278
147798982 1503.50077533139
290715760 1494.4406843510578
169055584 1501.949993923475
94697070 1514.7165587953823
235687119 1945.585766171337
349647747 1512.8204338725593
307061627 1507.6864506047903
268763923 1512.5844564064957
291553617 1504.0287188833358
147947119 1513.3721258336755
64779924 1494.2381032150408
33290504 1515.1246266000499
180943912 1502.8296565829833
92043240 1941.4461667755288
106748322 1502.8547609765853
404464972 1944.978842303577
320653290 1500.9714401355754
437124469 1497.9596194180306
175602600 1504.2661684434129
310379769 1954.8347971224518
128388926 1500.992361393491
289112795 1511.5964656340484
318835174 1510.1080024067267
387338332 1511.9915826257366
467175901 1941.6402463964248
127895095 1508.171185513516
266663411 1508.922089144477
178328869 1510.2776657013944
142550459 1511.2330490519103
36472136 1515.023623419429
143325453 1512.015413205652
143780354 1504.8726459429329
10005000016 1950.9710482743847
432036585 1497.5439326920039
133487033 1500.5780282840371
173822215 1494.8049817866206
63297749 1512.7406152780668
182309284 1507.5703371596094
376926374 1936.4224448377233
348484879 1508.1113980663026
73039978 1494.448068339367
262756684 1498.9819225433491
125618698 1509.8189895403386
41531011 1507.7187690230242
389665185 1514.05494290913
178650988 1508.1928052938606
349484501 1507.267547435713
318937236 1510.0361441790722
49180418 1496.4703000977543
79799881 1504.3512553888863
53058074 1500.8490074406936
174747376 1496.8945954756105
290159043 1497.0550243497414
148811162 1505.3490500166963
108053765 1510.9039223861623
139433483 1509.3861658386304
56388627 1512.9077255271222
63892067 1504.415559663446
359259636 1942.1778416458096
73094492 1496.9159208618273
125588756 1505.618955232172
155445981 1506.046637012422
366804873 1934.6848007888232
831972458 1494.840603588511
106996947 1497.0507568890853
443893183 1511.2172265860913
94233151 1497.4353070880677
350563576 1510.4203330521998
131250477 1510.033556402943
98071398 1497.540195305831
100122388 1513.8003118696292
233197298 1949.2128965198435
453007745 1511.9495733746796
150892460 1510.9082929949418
233646996 1938.6246703438308
293648599 1503.1520902266027
115079392 1946.0613520825932
341483386 1505.0058721971702
375150124 1495.4428096143452
50989073 1498.3004074931862
168599739 1500.9738306942172
127081097 1493.7826346161328
155969242 1947.0378617717618
340179686 1497.455222830127
169173715 1512.0471790811794
393700277 1942.7543040574535
122992654 1501.9659949104491
198555596 1945.5176995296222
389782821 1513.6580519412378
141282910 1492.3911357843133
412457796 1512.741579460265
306541613 1504.2558640379755
113662487 1510.1632606189632
229472625 1952.5717606502087
264086628 1512.7111244690918
188767924 1931.0558262283005
318050528 1495.5455573693803
172780488 1493.029499269764
19192657 1500.3539719654186
151066075 1508.7929089765325
415280490 1503.2843080207556
125289915 1504.1158094969935
357306612 1951.3013889138167
62070818 1502.7856999911176
332385740 1510.6399002593816
229971910 1942.5772197623983
443897330 1512.1392553051367
80279607 1494.5994068364678
341263474 1508.4619417189365
110716728 1498.876312366239
354677152 1495.9251219541068
355929072 1952.3046124435073
68013230 1505.5034529544062
259069660 1515.8329847478783
150469058 1510.489829515924
109402930 1512.785749845691
234395522 1514.5457476314195
124105229 1499.7972062073375
64605696 1505.090918852947
36703481 1497.420181513395
174426163 1503.0256942029641
175305293 1516.0262854246757
65967246 1499.2023116319697
268455803 1494.3121511615436
365127570 1942.3737789811828
35964299 1506.4921909037394
199689182 1932.4362822116439
468981697 1512.5575836540615
66328586 1495.794216773122
443895914 1492.6365895962695
271642702 1495.1850847091303
430425110 1511.718287741369
79551097 1502.0977254372776
138127768 1940.290732340848
307059805 1507.9158545211053
123750881 1495.7776848859403
229446628 1950.687688734675
66242813 1511.2147278869586
110224280 1495.2278324203376
269249232 1498.7959379677304
149573672 1514.1836338020687
166668860 1948.490011988089
126433920 1514.860374020101
344022806 1496.27853741486
50751274 1502.2964908143392
10001739124 1949.1129546267234
65475564 1497.0915276093638
63430915 1510.952731967259
121392220 1494.011203312949
143490406 1513.6194129372832
23627799 1494.6400808814421
38697334 1500.8177581201644
441809534 1944.006765817691
380031742 1511.690868466965
259363366 1512.175938262979
124923267 1504.6334540847504
356916123 1944.5569288687768
125129388 1492.4169176145933
232673013 1943.444936566717
153932463 1513.1376324920548
247160223 1508.680634365485
422032721 1513.2248311460075
230021606 1932.56762022597
119521170 1505.455129763697
229437587 1933.813437923107
339959873 1500.8803769864985
264570242 1502.0482096358794
288478567 1504.0452790141019
92025457 1938.4143897309605
341934047 1509.4306586390724
121201410 1510.2975515456828
52870500 1500.0968586098734
109923434 1492.8433580958667
286963777 1946.2586149927704
317767649 1504.0050085868581
238498472 1500.3741351020471
366775765 1944.6479608657203
126920554 1512.7798065993184
126111705 1498.002095642292
