TIC BJD0 Per filepath Sectors Transit_Times tpeak
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1504.8508608 1504.8508608
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1505.1951491 1505.1951491
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1505.5394374 1505.5394374
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1505.8837257 1505.8837257
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1506.228014 1506.228014
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1506.5723023 1506.5723023
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1506.9165906 1506.9165906
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1507.2608789 1507.2608789
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1507.6051672 1507.6051672
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1507.9494555 1507.9494555
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1508.2937438000001 1508.2937438000001
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1508.6380321000001 1508.6380321000001
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1508.9823204 1508.9823204
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1509.3266087 1509.3266087
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1509.670897 1509.670897
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1510.0151853 1510.0151853
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1510.3594736 1510.3594736
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1510.7037619 1510.7037619
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1511.0480502 1511.0480502
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1511.3923385 1511.3923385
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1511.7366268 1511.7366268
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1512.0809151 1512.0809151
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1512.4252034 1512.4252034
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1512.7694917000001 1512.7694917000001
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1513.1137800000001 1513.1137800000001
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1513.4580683 1513.4580683
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1513.8023566 1513.8023566
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1514.1466449 1514.1466449
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1514.4909332 1514.4909332
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1514.8352215 1514.8352215
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1515.1795098 1515.1795098
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1515.5237981 1515.5237981
382266319 1468.356301 0.3442883 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000382266319_tess_v1.0_lc.fits 7 1515.8680864 1515.8680864
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1492.1238934 1492.1238934
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1492.8256446 1492.8256446
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1493.5273958 1493.5273958
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1494.229147 1494.229147
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1494.9308982 1494.9308982
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1495.6326494 1495.6326494
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1496.3344006 1496.3344006
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1497.0361518 1497.0361518
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1497.737903 1497.737903
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1498.4396542 1498.4396542
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1499.1414054 1499.1414054
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1499.8431566 1499.8431566
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1500.5449078 1500.5449078
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1501.246659 1501.246659
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1501.9484102 1501.9484102
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1502.6501614 1502.6501614
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1503.3519126 1503.3519126
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1504.0536637999999 1504.0536637999999
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1504.755415 1504.755415
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1505.4571662 1505.4571662
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1506.1589174 1506.1589174
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1506.8606686 1506.8606686
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1507.5624198 1507.5624198
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1508.264171 1508.264171
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1508.9659222 1508.9659222
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1509.6676734 1509.6676734
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1510.3694246 1510.3694246
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1511.0711758 1511.0711758
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1511.772927 1511.772927
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1512.4746782 1512.4746782
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1513.1764294 1513.1764294
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1513.8781806 1513.8781806
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1514.5799318 1514.5799318
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1515.281683 1515.281683
32000625 1325.808859 0.7017512 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000032000625_tess_v1.0_lc.fits 7 1515.9834342 1515.9834342
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1492.5136936 1492.5136936
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1493.7346542 1493.7346542
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1494.9556148 1494.9556148
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1496.1765754 1496.1765754
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1497.397536 1497.397536
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1498.6184966 1498.6184966
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1499.8394572 1499.8394572
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1501.0604178 1501.0604178
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1502.2813784 1502.2813784
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1503.5023390000001 1503.5023390000001
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1504.7232996 1504.7232996
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1505.9442602 1505.9442602
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1507.1652208 1507.1652208
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1508.3861814 1508.3861814
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1509.607142 1509.607142
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1510.8281026 1510.8281026
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1512.0490632 1512.0490632
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1513.2700238 1513.2700238
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1514.4909844 1514.4909844
350030939 1411.930294 1.2209606 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000350030939_tess_v1.0_lc.fits 7 1515.711945 1515.711945
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1491.9275998 1491.9275998
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1492.185302 1492.185302
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1492.4430042000001 1492.4430042000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1492.7007064000002 1492.7007064000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1492.9584086 1492.9584086
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1493.2161108 1493.2161108
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1493.473813 1493.473813
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1493.7315152 1493.7315152
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1493.9892174000001 1493.9892174000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1494.2469196000002 1494.2469196000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1494.5046218 1494.5046218
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1494.762324 1494.762324
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1495.0200262 1495.0200262
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1495.2777284000001 1495.2777284000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1495.5354306000002 1495.5354306000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1495.7931328 1495.7931328
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1496.050835 1496.050835
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1496.3085372 1496.3085372
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1496.5662394 1496.5662394
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1496.8239416000001 1496.8239416000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1497.0816438000002 1497.0816438000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1497.339346 1497.339346
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1497.5970482 1497.5970482
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1497.8547504 1497.8547504
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1498.1124526 1498.1124526
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1498.3701548000001 1498.3701548000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1498.6278570000002 1498.6278570000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1498.8855592 1498.8855592
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1499.1432614 1499.1432614
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1499.4009636 1499.4009636
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1499.6586658 1499.6586658
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1499.9163680000001 1499.9163680000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1500.1740702000002 1500.1740702000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1500.4317724 1500.4317724
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1500.6894746 1500.6894746
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1500.9471768 1500.9471768
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1501.2048790000001 1501.2048790000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1501.4625812000002 1501.4625812000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1501.7202834 1501.7202834
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1501.9779856 1501.9779856
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1502.2356878 1502.2356878
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1502.49339 1502.49339
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1502.7510922000001 1502.7510922000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1503.0087944000002 1503.0087944000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1503.2664966 1503.2664966
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1503.5241988 1503.5241988
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1503.781901 1503.781901
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1504.0396032 1504.0396032
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1504.2973054000001 1504.2973054000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1504.5550076000002 1504.5550076000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1504.8127098 1504.8127098
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1505.070412 1505.070412
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1505.3281142 1505.3281142
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1505.5858164 1505.5858164
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1505.8435186000002 1505.8435186000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1506.1012208000002 1506.1012208000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1506.358923 1506.358923
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1506.6166252 1506.6166252
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1506.8743274 1506.8743274
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1507.1320296000001 1507.1320296000001
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1507.3897318000002 1507.3897318000002
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1507.647434 1507.647434
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1507.9051362 1507.9051362
141975903 1411.009109 0.2577022 ../data/binary-files/hlsp_gsfc-eleanor-lite_tess_ffi_s0007-0000000141975903_tess_v1.0_lc.fits 7 1508.1628384 1508.1628384
