loss_s0993 accuracy_s0993 auc_s0993 precision_s0993 recall_s0993 f1_score_s0993 val_loss_s0993 val_accuracy_s0993 val_auc_s0993 val_precision_s0993 val_recall_s0993 val_f1_score_s0993 test_loss_s0993 test_accuracy_s0993 test_auc_s0993 test_precision_s0993 test_recall_s0993 test_f1_score_s0993 test_f_score_s0993
0.05646003782749176 0.9924763441085815 0.9986280798912048 0.9948251843452454 0.9900500178337097 0.9924318790435791 0.05196627229452133 0.9938210248947144 0.9985059499740601 0.9959823489189148 0.991599977016449 0.9937863349914551 0.05247291550040245 0.9938222169876099 0.9983401298522949 0.9975816011428833 0.9900000095367432 0.9937763810157776 0.9937763810157776
0.0557522252202034 0.9922521114349365 0.9986960291862488 0.9939290285110474 0.9904999732971191 0.9922115802764893 0.04920092225074768 0.9948176145553589 0.9987602233886719 0.9951961636543274 0.9944000244140625 0.994797945022583 0.04828580096364021 0.9946193695068359 0.9985596537590027 0.9967858791351318 0.9923999905586243 0.9945881366729736 0.9945881366729736
0.05207321420311928 0.9929247498512268 0.998881459236145 0.9941848516464233 0.991599977016449 0.9928907752037048 0.04871116578578949 0.9944189786911011 0.9986648559570312 0.995192289352417 0.9936000108718872 0.9943954944610596 0.0481417253613472 0.9942207932472229 0.9990376234054565 0.9975835680961609 0.9908000230789185 0.9941802620887756 0.9941802620887756
0.051002997905015945 0.9929247498512268 0.9987754821777344 0.9949291944503784 0.9908499717712402 0.9928853511810303 0.04611699655652046 0.996212899684906 0.9986439943313599 0.9952095746994019 0.9972000122070312 0.9962037801742554 0.0436115525662899 0.995017945766449 0.9991424083709717 0.9963898658752441 0.9936000108718872 0.9949930310249329 0.9949930310249329
0.05211785063147545 0.9925261735916138 0.9985803365707397 0.994329035282135 0.9906499981880188 0.9924861192703247 0.04903164133429527 0.993023693561554 0.9986833333969116 0.9959758520126343 0.9900000095367432 0.9929789304733276 0.04812202602624893 0.9938222169876099 0.9987186193466187 0.9979830384254456 0.9896000027656555 0.9937738180160522 0.9937738180160522
0.052142608910799026 0.9924015998840332 0.9984954595565796 0.9945758581161499 0.990149974822998 0.9923579692840576 0.04689997807145119 0.9958142042160034 0.9985986351966858 0.9948104023933411 0.9968000054359436 0.9958042502403259 0.04380731284618378 0.9948186278343201 0.9990332126617432 0.9959903955459595 0.9936000108718872 0.9947937726974487 0.9947937726974487
0.050740450620651245 0.993198812007904 0.998478353023529 0.9950313568115234 0.9912999868392944 0.9931621551513672 0.04491664469242096 0.9960135817527771 0.9986093640327454 0.9948124289512634 0.9972000122070312 0.9960047602653503 0.04270699992775917 0.9948186278343201 0.9990575909614563 0.9955929517745972 0.9940000176429749 0.9947958588600159 0.9947958588600159
0.050037119537591934 0.9925012588500977 0.9985446929931641 0.9947260022163391 0.9901999831199646 0.9924578070640564 0.04478345811367035 0.99461829662323 0.9987998604774475 0.9951942563056946 0.9940000176429749 0.9945967793464661 0.043378088623285294 0.9948186278343201 0.998734176158905 0.9971864819526672 0.9923999905586243 0.9947875142097473 0.9947875142097473
0.04833787679672241 0.9930244088172913 0.9987747073173523 0.9949302077293396 0.9910500049591064 0.992986261844635 0.04419509321451187 0.9950169324874878 0.9987695813179016 0.9951980710029602 0.9947999715805054 0.9949989318847656 0.04157208278775215 0.9946193695068359 0.9989995360374451 0.9967858791351318 0.9923999905586243 0.9945881366729736 0.9945881366729736
0.04725703224539757 0.9931489825248718 0.998738169670105 0.9952794909477234 0.9909499883651733 0.9931100606918335 0.04357446730136871 0.99461829662323 0.998778760433197 0.9955911636352539 0.9936000108718872 0.9945945739746094 0.04347029700875282 0.9946193695068359 0.9985869526863098 0.9979863166809082 0.9911999702453613 0.9945815205574036 0.9945815205574036
0.044986821711063385 0.9933233857154846 0.9987882971763611 0.9950823187828064 0.9915000200271606 0.993287980556488 0.04425549879670143 0.9940203428268433 0.9985755681991577 0.9963826537132263 0.991599977016449 0.9939855933189392 0.04320252314209938 0.9936229586601257 0.9986176490783691 0.9979822635650635 0.9891999959945679 0.9935717582702637 0.9935717582702637
0.04562584310770035 0.9930244088172913 0.9988649487495422 0.9949302077293396 0.9910500049591064 0.992986261844635 0.04001372307538986 0.9952162504196167 0.9987999200820923 0.995199978351593 0.995199978351593 0.995199978351593 0.038229845464229584 0.9952172040939331 0.9991639256477356 0.9971887469291687 0.9932000041007996 0.9951903820037842 0.9951903820037842
0.045978713780641556 0.9928250908851624 0.9987338781356812 0.9946798086166382 0.9908999800682068 0.9927862882614136 0.043202027678489685 0.993023693561554 0.9987602829933167 0.995178759098053 0.9908000230789185 0.9929845333099365 0.0404520221054554 0.9944201111793518 0.9993367195129395 0.9967845678329468 0.9919999837875366 0.9943865537643433 0.9943865537643433
0.043968092650175095 0.9933483004570007 0.9987305998802185 0.9952316284179688 0.9914000034332275 0.9933121204376221 0.04568961262702942 0.9926250576972961 0.9988596439361572 0.9967728853225708 0.9883999824523926 0.9925687909126282 0.045429863035678864 0.9928258061408997 0.9986314177513123 0.9991896152496338 0.9864000082015991 0.9927536249160767 0.9927536249160767
0.04363483563065529 0.9936721324920654 0.9988355040550232 0.9950857758522034 0.9922000169754028 0.9936407804489136 0.044657476246356964 0.9940203428268433 0.9983896613121033 0.9967820048332214 0.9911999702453613 0.9939830899238586 0.04516063258051872 0.9936229586601257 0.9984312057495117 0.9987874031066895 0.9883999824523926 0.9935665726661682 0.9935665726661682
0.04363660514354706 0.9932486414909363 0.9988807439804077 0.9950318932533264 0.9914000034332275 0.9932126402854919 0.039654750376939774 0.996212899684906 0.9985504150390625 0.9956052899360657 0.9968000054359436 0.996202290058136 0.03662204369902611 0.9956157803535461 0.9993455410003662 0.9967923164367676 0.9944000244140625 0.9955947399139404 0.9955947399139404
0.04419998079538345 0.9930493235588074 0.9987390637397766 0.9946821928024292 0.991349995136261 0.9930132627487183 0.03929894044995308 0.9964122176170349 0.998717725276947 0.9948166012763977 0.9980000257492065 0.9964057207107544 0.03726978227496147 0.9960143566131592 0.9993380308151245 0.9959999918937683 0.9959999918937683 0.9959999918937683 0.9959999918937683
0.042928967624902725 0.9933483004570007 0.9986871480941772 0.9951819181442261 0.9914500117301941 0.9933124780654907 0.041435178369283676 0.9956148862838745 0.998662531375885 0.9940191507339478 0.9972000122070312 0.9956070184707642 0.038405466824769974 0.995416522026062 0.9991356134414673 0.9948062300682068 0.9959999918937683 0.9954027533531189 0.9954027533531189
0.04414019361138344 0.9932984709739685 0.9986129403114319 0.9946848750114441 0.9918500185012817 0.9932654500007629 0.039014801383018494 0.9948176145553589 0.99859219789505 0.9955929517745972 0.9940000176429749 0.9947958588600159 0.03882760927081108 0.9946193695068359 0.9988276362419128 0.9971853494644165 0.9919999837875366 0.9945859313011169 0.9945859313011169
0.04249756783246994 0.9932735562324524 0.9987727403640747 0.9951314926147461 0.991349995136261 0.9932371973991394 0.0378681905567646 0.9954155683517456 0.9990155100822449 0.9959952235221863 0.9947999715805054 0.9953972697257996 0.03809170797467232 0.9952172040939331 0.9988219738006592 0.997988760471344 0.9923999905586243 0.9951865077018738 0.9951865077018738
